DONOR,Donor,RECIPIENT,Recipient,SECTOR,Sector,FLOW,Flow,CHANNEL,Channel,AMOUNTTYPE,Amount type,FLOWTYPE,Flow type,AIDTYPE,Type of aid,YEAR,Year,Unit Code,Unit,PowerCode Code,PowerCode,Reference Period Code,Reference Period,Value,Flag Codes,Flags
20001,"DAC Countries, Total",288,Zambia,111,"I.1.a. Education, Level Unspecified, Total",100,Official Development Assistance,100,All Channels,A,Current Prices,115,Commitments,100,"All Types, Total",2017,2017,USD,US Dollar,6,Millions,,,4.29892,,
20001,"DAC Countries, Total",288,Zambia,111,"I.1.a. Education, Level Unspecified, Total",100,Official Development Assistance,100,All Channels,A,Current Prices,115,Commitments,100,"All Types, Total",2018,2018,USD,US Dollar,6,Millions,,,0.070843,,
20001,"DAC Countries, Total",288,Zambia,112,"I.1.b. Basic Education, Total",100,Official Development Assistance,100,All Channels,A,Current Prices,115,Commitments,100,"All Types, Total",2009,2009,USD,US Dollar,6,Millions,,,10.447515,,
20001,"DAC Countries, Total",288,Zambia,112,"I.1.b. Basic Education, Total",100,Official Development Assistance,100,All Channels,A,Current Prices,115,Commitments,100,"All Types, Total",2010,2010,USD,US Dollar,6,Millions,,,7.726235,,
20001,"DAC Countries, Total",288,Zambia,112,"I.1.b. Basic Education, Total",100,Official Development Assistance,100,All Channels,A,Current Prices,115,Commitments,100,"All Types, Total",2011,2011,USD,US Dollar,6,Millions,,,8.271321,,
20001,"DAC Countries, Total",288,Zambia,112,"I.1.b. Basic Education, Total",100,Official Development Assistance,100,All Channels,A,Current Prices,115,Commitments,100,"All Types, Total",2012,2012,USD,US Dollar,6,Millions,,,15.878415,,
20001,"DAC Countries, Total",288,Zambia,112,"I.1.b. Basic Education, Total",100,Official Development Assistance,100,All Channels,A,Current Prices,115,Commitments,100,"All Types, Total",2013,2013,USD,US Dollar,6,Millions,,,16.473772,,
20001,"DAC Countries, Total",288,Zambia,112,"I.1.b. Basic Education, Total",100,Official Development Assistance,100,All Channels,A,Current Prices,115,Commitments,100,"All Types, Total",2014,2014,USD,US Dollar,6,Millions,,,20.513316,,
20001,"DAC Countries, Total",288,Zambia,112,"I.1.b. Basic Education, Total",100,Official Development Assistance,100,All Channels,A,Current Prices,115,Commitments,100,"All Types, Total",2015,2015,USD,US Dollar,6,Millions,,,20.865654,,
20001,"DAC Countries, Total",288,Zambia,112,"I.1.b. Basic Education, Total",100,Official Development Assistance,100,All Channels,A,Current Prices,115,Commitments,100,"All Types, Total",2016,2016,USD,US Dollar,6,Millions,,,4.80077,,
20001,"DAC Countries, Total",288,Zambia,112,"I.1.b. Basic Education, Total",100,Official Development Assistance,100,All Channels,A,Current Prices,115,Commitments,100,"All Types, Total",2017,2017,USD,US Dollar,6,Millions,,,8.625135,,
20001,"DAC Countries, Total",288,Zambia,112,"I.1.b. Basic Education, Total",100,Official Development Assistance,100,All Channels,A,Current Prices,115,Commitments,100,"All Types, Total",2018,2018,USD,US Dollar,6,Millions,,,0.572629,,
20001,"DAC Countries, Total",288,Zambia,113,"I.1.c. Secondary Education, Total",100,Official Development Assistance,100,All Channels,A,Current Prices,115,Commitments,100,"All Types, Total",2009,2009,USD,US Dollar,6,Millions,,,1.688799,,
20001,"DAC Countries, Total",288,Zambia,113,"I.1.c. Secondary Education, Total",100,Official Development Assistance,100,All Channels,A,Current Prices,115,Commitments,100,"All Types, Total",2010,2010,USD,US Dollar,6,Millions,,,1.135928,,
20001,"DAC Countries, Total",288,Zambia,113,"I.1.c. Secondary Education, Total",100,Official Development Assistance,100,All Channels,A,Current Prices,115,Commitments,100,"All Types, Total",2011,2011,USD,US Dollar,6,Millions,,,1.188398,,
20001,"DAC Countries, Total",288,Zambia,113,"I.1.c. Secondary Education, Total",100,Official Development Assistance,100,All Channels,A,Current Prices,115,Commitments,100,"All Types, Total",2012,2012,USD,US Dollar,6,Millions,,,10.707563,,
20001,"DAC Countries, Total",288,Zambia,113,"I.1.c. Secondary Education, Total",100,Official Development Assistance,100,All Channels,A,Current Prices,115,Commitments,100,"All Types, Total",2013,2013,USD,US Dollar,6,Millions,,,8.529964,,
20001,"DAC Countries, Total",288,Zambia,113,"I.1.c. Secondary Education, Total",100,Official Development Assistance,100,All Channels,A,Current Prices,115,Commitments,100,"All Types, Total",2014,2014,USD,US Dollar,6,Millions,,,2.258815,,
20001,"DAC Countries, Total",288,Zambia,113,"I.1.c. Secondary Education, Total",100,Official Development Assistance,100,All Channels,A,Current Prices,115,Commitments,100,"All Types, Total",2015,2015,USD,US Dollar,6,Millions,,,0.704222,,
20001,"DAC Countries, Total",288,Zambia,113,"I.1.c. Secondary Education, Total",100,Official Development Assistance,100,All Channels,A,Current Prices,115,Commitments,100,"All Types, Total",2016,2016,USD,US Dollar,6,Millions,,,4.7371,,
20001,"DAC Countries, Total",288,Zambia,113,"I.1.c. Secondary Education, Total",100,Official Development Assistance,100,All Channels,A,Current Prices,115,Commitments,100,"All Types, Total",2017,2017,USD,US Dollar,6,Millions,,,2.25766,,
20001,"DAC Countries, Total",288,Zambia,113,"I.1.c. Secondary Education, Total",100,Official Development Assistance,100,All Channels,A,Current Prices,115,Commitments,100,"All Types, Total",2018,2018,USD,US Dollar,6,Millions,,,0.934539,,
20001,"DAC Countries, Total",288,Zambia,114,"I.1.d. Post-Secondary Education, Total",100,Official Development Assistance,100,All Channels,A,Current Prices,115,Commitments,100,"All Types, Total",2009,2009,USD,US Dollar,6,Millions,,,3.61576,,
20001,"DAC Countries, Total",288,Zambia,114,"I.1.d. Post-Secondary Education, Total",100,Official Development Assistance,100,All Channels,A,Current Prices,115,Commitments,100,"All Types, Total",2010,2010,USD,US Dollar,6,Millions,,,3.015609,,
20001,"DAC Countries, Total",288,Zambia,114,"I.1.d. Post-Secondary Education, Total",100,Official Development Assistance,100,All Channels,A,Current Prices,115,Commitments,100,"All Types, Total",2011,2011,USD,US Dollar,6,Millions,,,3.256003,,
20001,"DAC Countries, Total",288,Zambia,114,"I.1.d. Post-Secondary Education, Total",100,Official Development Assistance,100,All Channels,A,Current Prices,115,Commitments,100,"All Types, Total",2012,2012,USD,US Dollar,6,Millions,,,4.085155,,
20001,"DAC Countries, Total",288,Zambia,114,"I.1.d. Post-Secondary Education, Total",100,Official Development Assistance,100,All Channels,A,Current Prices,115,Commitments,100,"All Types, Total",2013,2013,USD,US Dollar,6,Millions,,,5.912913,,
20001,"DAC Countries, Total",288,Zambia,114,"I.1.d. Post-Secondary Education, Total",100,Official Development Assistance,100,All Channels,A,Current Prices,115,Commitments,100,"All Types, Total",2014,2014,USD,US Dollar,6,Millions,,,1.796876,,
20001,"DAC Countries, Total",288,Zambia,114,"I.1.d. Post-Secondary Education, Total",100,Official Development Assistance,100,All Channels,A,Current Prices,115,Commitments,100,"All Types, Total",2015,2015,USD,US Dollar,6,Millions,,,1.906917,,
20001,"DAC Countries, Total",288,Zambia,114,"I.1.d. Post-Secondary Education, Total",100,Official Development Assistance,100,All Channels,A,Current Prices,115,Commitments,100,"All Types, Total",2016,2016,USD,US Dollar,6,Millions,,,1.943441,,
20001,"DAC Countries, Total",288,Zambia,114,"I.1.d. Post-Secondary Education, Total",100,Official Development Assistance,100,All Channels,A,Current Prices,115,Commitments,100,"All Types, Total",2017,2017,USD,US Dollar,6,Millions,,,3.148033,,
20001,"DAC Countries, Total",288,Zambia,114,"I.1.d. Post-Secondary Education, Total",100,Official Development Assistance,100,All Channels,A,Current Prices,115,Commitments,100,"All Types, Total",2018,2018,USD,US Dollar,6,Millions,,,0.789638,,
20001,"DAC Countries, Total",288,Zambia,120,"I.2. Health, Total",100,Official Development Assistance,100,All Channels,A,Current Prices,115,Commitments,100,"All Types, Total",2009,2009,USD,US Dollar,6,Millions,,,41.407185,,
20001,"DAC Countries, Total",288,Zambia,120,"I.2. Health, Total",100,Official Development Assistance,100,All Channels,A,Current Prices,115,Commitments,100,"All Types, Total",2010,2010,USD,US Dollar,6,Millions,,,48.95349,,
20001,"DAC Countries, Total",288,Zambia,120,"I.2. Health, Total",100,Official Development Assistance,100,All Channels,A,Current Prices,115,Commitments,100,"All Types, Total",2011,2011,USD,US Dollar,6,Millions,,,51.797773,,
20001,"DAC Countries, Total",288,Zambia,120,"I.2. Health, Total",100,Official Development Assistance,100,All Channels,A,Current Prices,115,Commitments,100,"All Types, Total",2012,2012,USD,US Dollar,6,Millions,,,64.400992,,
20001,"DAC Countries, Total",288,Zambia,120,"I.2. Health, Total",100,Official Development Assistance,100,All Channels,A,Current Prices,115,Commitments,100,"All Types, Total",2013,2013,USD,US Dollar,6,Millions,,,113.427467,,
20001,"DAC Countries, Total",288,Zambia,120,"I.2. Health, Total",100,Official Development Assistance,100,All Channels,A,Current Prices,115,Commitments,100,"All Types, Total",2014,2014,USD,US Dollar,6,Millions,,,44.088016,,
20001,"DAC Countries, Total",288,Zambia,120,"I.2. Health, Total",100,Official Development Assistance,100,All Channels,A,Current Prices,115,Commitments,100,"All Types, Total",2015,2015,USD,US Dollar,6,Millions,,,82.152019,,
20001,"DAC Countries, Total",288,Zambia,120,"I.2. Health, Total",100,Official Development Assistance,100,All Channels,A,Current Prices,115,Commitments,100,"All Types, Total",2016,2016,USD,US Dollar,6,Millions,,,41.526494,,
20001,"DAC Countries, Total",288,Zambia,120,"I.2. Health, Total",100,Official Development Assistance,100,All Channels,A,Current Prices,115,Commitments,100,"All Types, Total",2017,2017,USD,US Dollar,6,Millions,,,92.93518,,
20001,"DAC Countries, Total",288,Zambia,120,"I.2. Health, Total",100,Official Development Assistance,100,All Channels,A,Current Prices,115,Commitments,100,"All Types, Total",2018,2018,USD,US Dollar,6,Millions,,,10.458932,,
20001,"DAC Countries, Total",288,Zambia,121,"I.2.a. Health, General, Total",100,Official Development Assistance,100,All Channels,A,Current Prices,115,Commitments,100,"All Types, Total",2009,2009,USD,US Dollar,6,Millions,,,5.625358,,
20001,"DAC Countries, Total",288,Zambia,121,"I.2.a. Health, General, Total",100,Official Development Assistance,100,All Channels,A,Current Prices,115,Commitments,100,"All Types, Total",2010,2010,USD,US Dollar,6,Millions,,,3.323421,,
20001,"DAC Countries, Total",288,Zambia,121,"I.2.a. Health, General, Total",100,Official Development Assistance,100,All Channels,A,Current Prices,115,Commitments,100,"All Types, Total",2011,2011,USD,US Dollar,6,Millions,,,4.336938,,
20001,"DAC Countries, Total",288,Zambia,121,"I.2.a. Health, General, Total",100,Official Development Assistance,100,All Channels,A,Current Prices,115,Commitments,100,"All Types, Total",2012,2012,USD,US Dollar,6,Millions,,,4.5856,,
20001,"DAC Countries, Total",288,Zambia,121,"I.2.a. Health, General, Total",100,Official Development Assistance,100,All Channels,A,Current Prices,115,Commitments,100,"All Types, Total",2013,2013,USD,US Dollar,6,Millions,,,2.109932,,
20001,"DAC Countries, Total",288,Zambia,121,"I.2.a. Health, General, Total",100,Official Development Assistance,100,All Channels,A,Current Prices,115,Commitments,100,"All Types, Total",2014,2014,USD,US Dollar,6,Millions,,,6.648455,,
20001,"DAC Countries, Total",288,Zambia,121,"I.2.a. Health, General, Total",100,Official Development Assistance,100,All Channels,A,Current Prices,115,Commitments,100,"All Types, Total",2015,2015,USD,US Dollar,6,Millions,,,50.757019,,
20001,"DAC Countries, Total",288,Zambia,121,"I.2.a. Health, General, Total",100,Official Development Assistance,100,All Channels,A,Current Prices,115,Commitments,100,"All Types, Total",2016,2016,USD,US Dollar,6,Millions,,,12.461559,,
20001,"DAC Countries, Total",288,Zambia,121,"I.2.a. Health, General, Total",100,Official Development Assistance,100,All Channels,A,Current Prices,115,Commitments,100,"All Types, Total",2017,2017,USD,US Dollar,6,Millions,,,6.070649,,
20001,"DAC Countries, Total",288,Zambia,121,"I.2.a. Health, General, Total",100,Official Development Assistance,100,All Channels,A,Current Prices,115,Commitments,100,"All Types, Total",2018,2018,USD,US Dollar,6,Millions,,,1.598891,,
20001,"DAC Countries, Total",288,Zambia,122,"I.2.b. Basic Health, Total",100,Official Development Assistance,100,All Channels,A,Current Prices,115,Commitments,100,"All Types, Total",2009,2009,USD,US Dollar,6,Millions,,,35.781827,,
20001,"DAC Countries, Total",288,Zambia,122,"I.2.b. Basic Health, Total",100,Official Development Assistance,100,All Channels,A,Current Prices,115,Commitments,100,"All Types, Total",2010,2010,USD,US Dollar,6,Millions,,,45.630069,,
20001,"DAC Countries, Total",288,Zambia,122,"I.2.b. Basic Health, Total",100,Official Development Assistance,100,All Channels,A,Current Prices,115,Commitments,100,"All Types, Total",2011,2011,USD,US Dollar,6,Millions,,,47.460835,,
20001,"DAC Countries, Total",288,Zambia,122,"I.2.b. Basic Health, Total",100,Official Development Assistance,100,All Channels,A,Current Prices,115,Commitments,100,"All Types, Total",2012,2012,USD,US Dollar,6,Millions,,,59.815392,,
20001,"DAC Countries, Total",288,Zambia,122,"I.2.b. Basic Health, Total",100,Official Development Assistance,100,All Channels,A,Current Prices,115,Commitments,100,"All Types, Total",2013,2013,USD,US Dollar,6,Millions,,,111.317535,,
20001,"DAC Countries, Total",288,Zambia,122,"I.2.b. Basic Health, Total",100,Official Development Assistance,100,All Channels,A,Current Prices,115,Commitments,100,"All Types, Total",2014,2014,USD,US Dollar,6,Millions,,,37.439561,,
20001,"DAC Countries, Total",288,Zambia,122,"I.2.b. Basic Health, Total",100,Official Development Assistance,100,All Channels,A,Current Prices,115,Commitments,100,"All Types, Total",2015,2015,USD,US Dollar,6,Millions,,,31.395,,
20001,"DAC Countries, Total",288,Zambia,122,"I.2.b. Basic Health, Total",100,Official Development Assistance,100,All Channels,A,Current Prices,115,Commitments,100,"All Types, Total",2016,2016,USD,US Dollar,6,Millions,,,29.064935,,
20001,"DAC Countries, Total",288,Zambia,122,"I.2.b. Basic Health, Total",100,Official Development Assistance,100,All Channels,A,Current Prices,115,Commitments,100,"All Types, Total",2017,2017,USD,US Dollar,6,Millions,,,86.864531,,
20001,"DAC Countries, Total",288,Zambia,122,"I.2.b. Basic Health, Total",100,Official Development Assistance,100,All Channels,A,Current Prices,115,Commitments,100,"All Types, Total",2018,2018,USD,US Dollar,6,Millions,,,8.860041,,
20001,"DAC Countries, Total",288,Zambia,130,"I.3. Population Policies/Programmes & Reproductive Health, Total",100,Official Development Assistance,100,All Channels,A,Current Prices,115,Commitments,100,"All Types, Total",2009,2009,USD,US Dollar,6,Millions,,,218.574705,,
20001,"DAC Countries, Total",288,Zambia,130,"I.3. Population Policies/Programmes & Reproductive Health, Total",100,Official Development Assistance,100,All Channels,A,Current Prices,115,Commitments,100,"All Types, Total",2010,2010,USD,US Dollar,6,Millions,,,230.536223,,
20001,"DAC Countries, Total",288,Zambia,130,"I.3. Population Policies/Programmes & Reproductive Health, Total",100,Official Development Assistance,100,All Channels,A,Current Prices,115,Commitments,100,"All Types, Total",2011,2011,USD,US Dollar,6,Millions,,,210.471451,,
20001,"DAC Countries, Total",288,Zambia,130,"I.3. Population Policies/Programmes & Reproductive Health, Total",100,Official Development Assistance,100,All Channels,A,Current Prices,115,Commitments,100,"All Types, Total",2012,2012,USD,US Dollar,6,Millions,,,190.51703,,
20001,"DAC Countries, Total",288,Zambia,130,"I.3. Population Policies/Programmes & Reproductive Health, Total",100,Official Development Assistance,100,All Channels,A,Current Prices,115,Commitments,100,"All Types, Total",2013,2013,USD,US Dollar,6,Millions,,,241.866706,,
20001,"DAC Countries, Total",288,Zambia,130,"I.3. Population Policies/Programmes & Reproductive Health, Total",100,Official Development Assistance,100,All Channels,A,Current Prices,115,Commitments,100,"All Types, Total",2014,2014,USD,US Dollar,6,Millions,,,228.354543,,
